,File_ID,project,path,area,relative_path,filename,ext,lines,Initial Author,Latest Author,Most Frequent Author,Unique Authors,Initial Commit,Latest Commit,Total Commits,Total Inserts,Total Deletes
928,928,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\CommCloseConverter.cs,CommCloseConverter.cs,.cs,30,Shibani Basava,Diego Colombo,Diego Colombo,1,,,1,0,0
929,929,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\CommInfoReply.cs,CommInfoReply.cs,.cs,19,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
930,930,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\CommInfoRequest.cs,CommInfoRequest.cs,.cs,19,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
931,931,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\CommMsg.cs,CommMsg.cs,.cs,28,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
932,932,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\CommOpen.cs,CommOpen.cs,.cs,37,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
933,933,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\CommTarget.cs,CommTarget.cs,.cs,17,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
934,934,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\CompleteReply.cs,CompleteReply.cs,.cs,34,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
935,935,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\CompleteRequest.cs,CompleteRequest.cs,.cs,26,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
936,936,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\DisplayData.cs,DisplayData.cs,.cs,37,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
937,937,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\Error.cs,Error.cs,.cs,26,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
938,938,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\ExecuteInput.cs,ExecuteInput.cs,.cs,22,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
939,939,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\ExecuteReply.cs,ExecuteReply.cs,.cs,24,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
940,940,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\ExecuteReplyError.cs,ExecuteReplyError.cs,.cs,32,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
941,941,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\ExecuteReplyOk.cs,ExecuteReplyOk.cs,.cs,22,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
942,942,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\ExecuteRequest.cs,ExecuteRequest.cs,.cs,38,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
943,943,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\ExecuteResult.cs,ExecuteResult.cs,.cs,38,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
944,944,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\ExecutionStateValues.cs,ExecutionStateValues.cs,.cs,12,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
945,945,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\HistoryElement.cs,HistoryElement.cs,.cs,20,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
946,946,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\HistoryReply.cs,HistoryReply.cs,.cs,19,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
947,947,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\HistoryReplyConverter.cs,HistoryReplyConverter.cs,.cs,187,Diego Colombo,Osvaldo Calles,Diego Colombo,1,,,1,0,0
948,948,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\HistoryRequest.cs,HistoryRequest.cs,.cs,49,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
949,949,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\InputHistoryElement.cs,InputHistoryElement.cs,.cs,13,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
950,950,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\InputOutputHistoryElement.cs,InputOutputHistoryElement.cs,.cs,13,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
951,951,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\InputReply.cs,InputReply.cs,.cs,18,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
952,952,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\InputRequest.cs,InputRequest.cs,.cs,21,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
953,953,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\InspectReply.cs,InspectReply.cs,.cs,39,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
954,954,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\InspectRequest.cs,InspectRequest.cs,.cs,26,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
955,955,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\InterruptReply.cs,InterruptReply.cs,.cs,9,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
956,956,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\InterruptRequest.cs,InterruptRequest.cs,.cs,9,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
957,957,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\IsCompleteReply.cs,IsCompleteReply.cs,.cs,26,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
958,958,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\IsCompleteRequest.cs,IsCompleteRequest.cs,.cs,18,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
959,959,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\JupyterMessageContentTypes.cs,JupyterMessageContentTypes.cs,.cs,68,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
960,960,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\JupyterMessageTypeAttribute.cs,JupyterMessageTypeAttribute.cs,.cs,16,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
961,961,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\KernelInfoReply.cs,KernelInfoReply.cs,.cs,54,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
962,962,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\KernelInfoRequest.cs,KernelInfoRequest.cs,.cs,8,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
963,963,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\KernelShutdownReply.cs,KernelShutdownReply.cs,.cs,9,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
964,964,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\LanguageInfo.cs,LanguageInfo.cs,.cs,84,Diego Colombo,Brett V. Forsgren,Diego Colombo,1,,,1,0,0
965,965,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\Link.cs,Link.cs,.cs,13,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
966,966,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\Message.cs,Message.cs,.cs,112,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
967,967,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\PubSubMessage.cs,PubSubMessage.cs,.cs,8,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
968,968,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\ReplyMessage.cs,ReplyMessage.cs,.cs,8,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
969,969,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\RequestMessage.cs,RequestMessage.cs,.cs,8,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
970,970,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\ShutdownReply.cs,ShutdownReply.cs,.cs,18,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
971,971,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\ShutdownRequest.cs,ShutdownRequest.cs,.cs,17,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
972,972,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\Status.cs,Status.cs,.cs,24,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
973,973,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\StatusValues.cs,StatusValues.cs,.cs,18,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
974,974,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\Stream.cs,Stream.cs,.cs,41,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
975,975,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Protocol\UpdateDisplayData.cs,UpdateDisplayData.cs,.cs,34,Unknown,Unknown,Unknown,1,,,1,0,0
976,976,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\RequestHandlerBase.cs,RequestHandlerBase.cs,.cs,78,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
977,977,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\Shell.cs,Shell.cs,.cs,206,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
978,978,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\ShutdownRequestHandler.cs,ShutdownRequestHandler.cs,.cs,31,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
979,979,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\SupportedDirectives.cs,SupportedDirectives.cs,.cs,19,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
980,980,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\ZMQ\JupyterMessageSender.cs,JupyterMessageSender.cs,.cs,45,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
981,981,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\ZMQ\MessageReceiver.cs,MessageReceiver.cs,.cs,22,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
982,982,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\ZMQ\MessageSender.cs,MessageSender.cs,.cs,64,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
983,983,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\ZMQ\NetMqExtensions.cs,NetMqExtensions.cs,.cs,49,Unknown,Unknown,Unknown,1,,,1,0,0
984,984,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\ZMQ\PubSubChannel.cs,PubSubChannel.cs,.cs,22,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
985,985,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\ZMQ\RequestReplyChannel.cs,RequestReplyChannel.cs,.cs,33,shibbas,Diego Colombo,Diego Colombo,1,,,1,0,0
986,986,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\ZMQ\SignatureValidator.cs,SignatureValidator.cs,.cs,41,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
987,987,src,,Microsoft.DotNet.Interactive.Jupyter,src\Microsoft.DotNet.Interactive.Jupyter\ZMQ\StdInChannel.cs,StdInChannel.cs,.cs,53,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
988,988,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\(Recipes)\LogEvents.cs,LogEvents.cs,.cs,25,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
989,989,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\AssertionsExtensions.cs,AssertionsExtensions.cs,.cs,69,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
990,990,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\CompleteRequestHandlerTests.cs,CompleteRequestHandlerTests.cs,.cs,82,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
991,991,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\CustomMetadataParsingTests.cs,CustomMetadataParsingTests.cs,.cs,75,Brett V. Forsgren,Diego Colombo,Diego Colombo,1,,,1,0,0
992,992,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\ExecuteRequestHandlerTests.cs,ExecuteRequestHandlerTests.cs,.cs,520,Diego Colombo,Jon Sequeira,Jon Sequeira,1,,,1,0,0
993,993,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\HistorySerializationTests.cs,HistorySerializationTests.cs,.cs,78,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
994,994,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\InterruptRequestHandlerTests.cs,InterruptRequestHandlerTests.cs,.cs,35,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
995,995,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\IsCompleteRequestHandlerTests.cs,IsCompleteRequestHandlerTests.cs,.cs,93,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
996,996,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\JupyterMessageContractTests.cs,JupyterMessageContractTests.cs,.cs,222,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
997,997,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\JupyterRequestHandlerTestBase{T}.cs,JupyterRequestHandlerTestBase{T}.cs,.cs,96,Diego Colombo,Osvaldo Calles,Jon Sequeira,1,,,1,0,0
998,998,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\LaTeXFormatterTests.cs,LaTeXFormatterTests.cs,.cs,50,Diego Colombo,Osvaldo Calles,Diego Colombo,1,,,1,0,0
999,999,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\MagicCommandTests.lsmagic.cs,MagicCommandTests.lsmagic.cs,.cs,117,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1000,1000,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\MagicCommandTests.markdown.cs,MagicCommandTests.markdown.cs,.cs,44,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1001,1001,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\MagicCommandTests.time.cs,MagicCommandTests.time.cs,.cs,72,Diego Colombo,Diego Colombo,Jon Sequeira,1,,,1,0,0
1002,1002,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\MagicCommandTests.who_and_whos.cs,MagicCommandTests.who_and_whos.cs,.cs,138,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1003,1003,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\RecordingJupyterMessageSender.cs,RecordingJupyterMessageSender.cs,.cs,58,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
1004,1004,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\TextSocket.cs,TextSocket.cs,.cs,25,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1005,1005,src,,Microsoft.DotNet.Interactive.Jupyter.Tests,src\Microsoft.DotNet.Interactive.Jupyter.Tests\ZMQProtocolTests.cs,ZMQProtocolTests.cs,.cs,63,Diego Colombo,Osvaldo Calles,Diego Colombo,1,,,1,0,0
1006,1006,src,,Microsoft.DotNet.Interactive.Kql,src\Microsoft.DotNet.Interactive.Kql\ChooseMsKqlKernelDirective.cs,ChooseMsKqlKernelDirective.cs,.cs,19,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1007,1007,src,,Microsoft.DotNet.Interactive.Kql,src\Microsoft.DotNet.Interactive.Kql\ConnectKqlCommand.cs,ConnectKqlCommand.cs,.cs,55,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1008,1008,src,,Microsoft.DotNet.Interactive.Kql,src\Microsoft.DotNet.Interactive.Kql\KqlConnectionDetails.cs,KqlConnectionDetails.cs,.cs,8,Justin M,Diego Colombo,Diego Colombo,1,,,1,0,0
1009,1009,src,,Microsoft.DotNet.Interactive.Kql,src\Microsoft.DotNet.Interactive.Kql\KqlKernelConnector.cs,KqlKernelConnector.cs,.cs,83,Diego Colombo,Cory Rivera,Diego Colombo,1,,,1,0,0
1010,1010,src,,Microsoft.DotNet.Interactive.Kql,src\Microsoft.DotNet.Interactive.Kql\KqlKernelExtension.cs,KqlKernelExtension.cs,.cs,31,Justin M,Cory Rivera,Cory Rivera,1,,,1,0,0
1011,1011,src,,Microsoft.DotNet.Interactive.Kql,src\Microsoft.DotNet.Interactive.Kql\MsKqlKernel.cs,MsKqlKernel.cs,.cs,82,Justin M,Diego Colombo,Diego Colombo,1,,,1,0,0
1012,1012,src,,Microsoft.DotNet.Interactive.Kql,src\Microsoft.DotNet.Interactive.Kql\ToolsServiceClientExtensions.cs,ToolsServiceClientExtensions.cs,.cs,30,Justin M,Diego Colombo,Diego Colombo,1,,,1,0,0
1013,1013,src,,Microsoft.DotNet.Interactive.Kql.Tests,src\Microsoft.DotNet.Interactive.Kql.Tests\KqlConnectionTests.cs,KqlConnectionTests.cs,.cs,397,Justin M,Diego Colombo,Diego Colombo,1,,,1,0,0
1014,1014,src,,Microsoft.DotNet.Interactive.Kql.Tests,src\Microsoft.DotNet.Interactive.Kql.Tests\KqlFactAttribute.cs,KqlFactAttribute.cs,.cs,40,Charles Gagnon,Diego Colombo,Charles Gagnon,1,,,1,0,0
1015,1015,src,,Microsoft.DotNet.Interactive.Kql.Tests,src\Microsoft.DotNet.Interactive.Kql.Tests\KqlTheoryAttribute.cs,KqlTheoryAttribute.cs,.cs,23,Charles Gagnon,Diego Colombo,Charles Gagnon,1,,,1,0,0
1016,1016,src,,Microsoft.DotNet.Interactive.Mermaid,src\Microsoft.DotNet.Interactive.Mermaid\ChooseMermaidKernelDirective.cs,ChooseMermaidKernelDirective.cs,.cs,31,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1017,1017,src,,Microsoft.DotNet.Interactive.Mermaid,src\Microsoft.DotNet.Interactive.Mermaid\MermaidExtensions.cs,MermaidExtensions.cs,.cs,17,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1018,1018,src,,Microsoft.DotNet.Interactive.Mermaid,src\Microsoft.DotNet.Interactive.Mermaid\MermaidKernel.cs,MermaidKernel.cs,.cs,49,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1019,1019,src,,Microsoft.DotNet.Interactive.Mermaid,src\Microsoft.DotNet.Interactive.Mermaid\MermaidMarkdown.cs,MermaidMarkdown.cs,.cs,27,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1020,1020,src,,Microsoft.DotNet.Interactive.Mermaid,src\Microsoft.DotNet.Interactive.Mermaid\MermaidMarkdownFormatter.cs,MermaidMarkdownFormatter.cs,.cs,114,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1021,1021,src,,Microsoft.DotNet.Interactive.Mermaid.Tests,src\Microsoft.DotNet.Interactive.Mermaid.Tests\MermaidKernelTests.cs,MermaidKernelTests.cs,.cs,172,Diego Colombo,Osvaldo Calles,Diego Colombo,1,,,1,0,0
1022,1022,src,,Microsoft.DotNet.Interactive.Mermaid.Tests,src\Microsoft.DotNet.Interactive.Mermaid.Tests\StringExtensions.cs,StringExtensions.cs,.cs,24,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1023,1023,src,,Microsoft.DotNet.Interactive.PackageManagement,src\Microsoft.DotNet.Interactive.PackageManagement\AddNugetRestoreSourcesResult.cs,AddNugetRestoreSourcesResult.cs,.cs,16,Kevin Ransom,Osvaldo Calles,Diego Colombo,1,,,1,0,0
1024,1024,src,,Microsoft.DotNet.Interactive.PackageManagement,src\Microsoft.DotNet.Interactive.PackageManagement\AddNugetResult.cs,AddNugetResult.cs,.cs,34,Kevin Ransom,Diego Colombo,Diego Colombo,1,,,1,0,0
1025,1025,src,,Microsoft.DotNet.Interactive.PackageManagement,src\Microsoft.DotNet.Interactive.PackageManagement\ISupportNuget.cs,ISupportNuget.cs,.cs,26,Kevin Ransom,Diego Colombo,Kevin Ransom,1,,,1,0,0
1026,1026,src,,Microsoft.DotNet.Interactive.PackageManagement,src\Microsoft.DotNet.Interactive.PackageManagement\KernelSupportsNugetExtensions.cs,KernelSupportsNugetExtensions.cs,.cs,233,Kevin Ransom,Diego Colombo,Kevin Ransom,1,,,1,0,0
1027,1027,src,,Microsoft.DotNet.Interactive.PackageManagement,src\Microsoft.DotNet.Interactive.PackageManagement\PackageRestoreContext.cs,PackageRestoreContext.cs,.cs,334,Kevin Ransom,Diego Colombo,Kevin Ransom,1,,,1,0,0
1028,1028,src,,Microsoft.DotNet.Interactive.PackageManagement,src\Microsoft.DotNet.Interactive.PackageManagement\PackageRestoreResult.cs,PackageRestoreResult.cs,.cs,38,Kevin Ransom,Diego Colombo,Diego Colombo,1,,,1,0,0
1029,1029,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\AzureShellConnection.cs,AzureShellConnection.cs,.cs,777,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1030,1030,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\Commands\EnterAzShellCommand.cs,EnterAzShellCommand.cs,.cs,61,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1031,1031,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\Commands\OutDisplayCommand.cs,OutDisplayCommand.cs,.cs,62,Diego Colombo,Osvaldo Calles,Justin Chen,1,,,1,0,0
1032,1032,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\DollarProfileHelper.cs,DollarProfileHelper.cs,.cs,43,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1033,1033,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\Host\Progress\PendingProgress.cs,PendingProgress.cs,.cs,740,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1034,1034,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\Host\Progress\ProgressNode.cs,ProgressNode.cs,.cs,439,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1035,1035,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\Host\Progress\ProgressPane.cs,ProgressPane.cs,.cs,77,Diego Colombo,Osvaldo Calles,Diego Colombo,1,,,1,0,0
1036,1036,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\Host\PSKernelHost.cs,PSKernelHost.cs,.cs,172,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1037,1037,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\Host\PSKernelHostRawUserInterface.cs,PSKernelHostRawUserInterface.cs,.cs,151,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1038,1038,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\Host\PSKernelHostUserInterface.cs,PSKernelHostUserInterface.cs,.cs,206,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
1039,1039,src,,Microsoft.DotNet.Interactive.PowerShell,src\Microsoft.DotNet.Interactive.PowerShell\Host\PSKernelHostUserInterfaceProgress.cs,PSKernelHostUserInterfaceProgress.cs,.cs,106,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
